"internalId"	"name"	"source"	"npcValue"	"lore"	"flags"	"category"	"recipes"
"INFERNO_GENERATOR_10"	"Inferno Minion X"	"HypixelAPI"	0	"&7Place this minion and it will start
&7generating and slaying Infernals!
&7Minions also work when you are
&7offline!

&6Ability: Rising Celsius
&7Each Inferno minion increases the
&7speed of ALL &7Inferno minions by &a18%&7,
&7up to &a180%&7.

&6Ability: Apex Minion
&7When creating an Inferno Apex,
&7create 2.

&7Time Between Actions: &a728s
&7Max Storage: &e960
&7Resources Generated: &b0

&9&lRARE&r"		"Item"	"[{""name"":""first"",""type"":""crafting"",""resultId"":""INFERNO_GENERATOR_10"",""resultQuantity"":1,""crafting"":{""1"":{""itemId"":""MOLTEN_POWDER"",""quantity"":64},""2"":{""itemId"":""INFERNO_VERTEX"",""quantity"":12},""3"":{""itemId"":""MOLTEN_POWDER"",""quantity"":64},""4"":{""itemId"":""INFERNO_VERTEX"",""quantity"":12},""5"":{""itemId"":""INFERNO_GENERATOR_9"",""quantity"":1},""6"":{""itemId"":""INFERNO_VERTEX"",""quantity"":12},""7"":{""itemId"":""MOLTEN_POWDER"",""quantity"":64},""8"":{""itemId"":""INFERNO_VERTEX"",""quantity"":12},""9"":{""itemId"":""MOLTEN_POWDER"",""quantity"":64}}}]"
"FIERY_AURORA_LEGGINGS"	"Fiery Aurora Leggings"	"HypixelAPI"	0	"&7Health: &a+410
&7Defense: &a+110
&7Intelligence: &a+250
&7 &8[&8⚔&8] &8[&8⚔&8]

&8Tiered Bonus: Arcane Energy (0/4)
&7&7Every &a1s&7, dealing &bMagic Damage&7 from an
&7ability grants &c1&7 stack of &6Ѫ Arcane Energy&7.
&7&8Lose 1 stack after 4s of not gaining a stack.
&7 
&6Ability: Homing Missiles &e&lSNEAK&r
&7&7At &c10&7 stacks, sneak to reset your
&7stacks and shoot &a5&7 homing missiles
&7dealing &c5,000 Damage&7 each.

&7&8This item can be reforged!
&7&4❣ &cRequires &aCombat Skill 37&c.
&7&4❣ &cRequires Kuudra Fiery Tier Completion&c.
&6&lLEGENDARY LEGGINGS&r"		"Leggings"	
"FLAWLESS_AQUAMARINE_GEM"	"Flawless Aquamarine Gemstone"	"HypixelAPI"	0	"&7&8Collection Item

&7A near perfect version of
&7&3Aquamarine&7.

&7&7Some say that when &eharnessed
&eproperly&7, it can give its owner extra
&7&b☂ Fishing Speed&7; others say it might
&7grant an &eadditional charge&7.

&5&lEPIC GEMSTONE&r"		"Item"	"[{""name"":""second"",""type"":""crafting"",""resultId"":""FLAWLESS_AQUAMARINE_GEM"",""resultQuantity"":1,""crafting"":{""1"":{""itemId"":""FINE_AQUAMARINE_GEM"",""quantity"":16},""2"":{""itemId"":""FINE_AQUAMARINE_GEM"",""quantity"":16},""3"":{""itemId"":""FINE_AQUAMARINE_GEM"",""quantity"":16},""4"":{""itemId"":""FINE_AQUAMARINE_GEM"",""quantity"":16},""5"":{""itemId"":""FINE_AQUAMARINE_GEM"",""quantity"":16}}},{""name"":""first"",""type"":""crafting"",""resultId"":""FLAWLESS_AQUAMARINE_GEM"",""resultQuantity"":1,""crafting"":{""2"":{""itemId"":""FINE_AQUAMARINE_GEM"",""quantity"":16},""4"":{""itemId"":""FINE_AQUAMARINE_GEM"",""quantity"":16},""5"":{""itemId"":""FINE_AQUAMARINE_GEM"",""quantity"":16},""6"":{""itemId"":""FINE_AQUAMARINE_GEM"",""quantity"":16},""8"":{""itemId"":""FINE_AQUAMARINE_GEM"",""quantity"":16}}}]"
"MYCELIUM_GENERATOR_12"	"Mycelium Minion XII"	"HypixelAPI"	0	"&7Place this minion and it will start
&7generating and mining mycelium!
&7Requires an open area to place
&7mycelium. Minions also work when you
&7are offline!

&7Time Between Actions: &a11s
&7Max Storage: &e960
&7Resources Generated: &b0

&7&4❣ &cRequires &c12,000 Mage Reputation&c.
&9&lRARE&r"		"Item"	
"MYCELIUM_GENERATOR_11"	"Mycelium Minion XI"	"HypixelAPI"	0	"&7Place this minion and it will start
&7generating and mining mycelium!
&7Requires an open area to place
&7mycelium. Minions also work when you
&7are offline!

&7Time Between Actions: &a13s
&7Max Storage: &e960
&7Resources Generated: &b0

&7&4❣ &cRequires &c10,000 Mage Reputation&c.
&9&lRARE&r"		"Item"	"[{""name"":""first"",""type"":""crafting"",""resultId"":""MYCELIUM_GENERATOR_11"",""resultQuantity"":1,""crafting"":{""1"":{""itemId"":""ENCHANTED_MYCELIUM_CUBE"",""quantity"":2},""2"":{""itemId"":""ENCHANTED_MYCELIUM_CUBE"",""quantity"":2},""3"":{""itemId"":""ENCHANTED_MYCELIUM_CUBE"",""quantity"":2},""4"":{""itemId"":""ENCHANTED_MYCELIUM_CUBE"",""quantity"":2},""5"":{""itemId"":""MYCELIUM_GENERATOR_10"",""quantity"":1},""6"":{""itemId"":""ENCHANTED_MYCELIUM_CUBE"",""quantity"":2},""7"":{""itemId"":""ENCHANTED_MYCELIUM_CUBE"",""quantity"":2},""8"":{""itemId"":""ENCHANTED_MYCELIUM_CUBE"",""quantity"":2},""9"":{""itemId"":""ENCHANTED_MYCELIUM_CUBE"",""quantity"":2}}}]"
"FIERY_FERVOR_HELMET"	"Fiery Fervor Helmet"	"HypixelAPI"	0	"&7Health: &a+360
&7Defense: &a+200
&7Intelligence: &a+30
&7True Defense: &a+10
&7 &8[&8⚔&8] &8[&8⚔&8]

&8Tiered Bonus: Fervor (0/4)
&7&7Every &a1.5s&7, attacking a mob grants &c1&7 stack of
&7&6҉ Fervor&7. &8Lose 1 stack after 4s of not gaining
&8a stack.
&7 
&6Ability: Ground Pound &e&lSNEAK&r
&7&7At &c10&7 stacks, sneak to reset your stacks and
&7perform &a2 &cGround Pounds&7 dealing damage to
&7mobs within &a9&7 blocks. &8(Damage scales with your
&8EHP).
&7 
&6Full Set Bonus: Intimidate &7(0/4)
&7Attacking a mob has a &c50%&7 chance to direct
&7aggro from 3 mobs to you.

&7&8This item can be reforged!
&7&4❣ &cRequires &aCombat Skill 37&c.
&7&4❣ &cRequires Kuudra Fiery Tier Completion&c.
&6&lLEGENDARY HELMET&r"		"Helmet"	
"FIERY_FERVOR_BOOTS"	"Fiery Fervor Boots"	"HypixelAPI"	0	"&7Health: &a+320
&7Defense: &a+170
&7Intelligence: &a+10
&7True Defense: &a+10
&7 &8[&8⚔&8] &8[&8⚔&8]

&8Tiered Bonus: Fervor (0/4)
&7&7Every &a1.5s&7, attacking a mob grants &c1&7 stack of
&7&6҉ Fervor&7. &8Lose 1 stack after 4s of not gaining
&8a stack.
&7 
&6Ability: Ground Pound &e&lSNEAK&r
&7&7At &c10&7 stacks, sneak to reset your stacks and
&7perform &a2 &cGround Pounds&7 dealing damage to
&7mobs within &a9&7 blocks. &8(Damage scales with your
&8EHP).
&7 
&6Full Set Bonus: Intimidate &7(0/4)
&7Attacking a mob has a &c50%&7 chance to direct
&7aggro from 3 mobs to you.

&7&8This item can be reforged!
&7&4❣ &cRequires &aCombat Skill 37&c.
&7&4❣ &cRequires Kuudra Fiery Tier Completion&c.
&6&lLEGENDARY BOOTS&r"		"Boots"	
"INFERNAL_TERROR_HELMET"	"Infernal Terror Helmet"	"HypixelAPI"	0	"&7Crit Damage: &c+126%
&7Health: &a+403
&7Defense: &a+126
&7Speed: &a+30
&7Intelligence: &a+38
&7 &8[&8⚔&8] &8[&8⚔&8]

&8Tiered Bonus: Hydra Strike (0/4)
&7&7Every &a0.2s&7, arrow attacks grant &c1&7
&7stack of &6⁑ Hydra Strike&7. &8Lose 1 stack
&8after 4s of not gaining a stack.
&7
&7&7Each stack grants &c+5% Damage&7 and &b+3%
&bArrow Speed&7.
&7
&7&7At &c10&7 stacks shoot &a+2&7 arrows that deal &c60%
&cArrow Damage&8.

&7&8This item can be reforged!
&7&4❣ &cRequires &aCombat Skill 42&c.
&7&4❣ &cRequires Kuudra Infernal Tier Completion&c.
&6&lLEGENDARY HELMET&r"		"Helmet"	
"PUMPKIN_TV"	"Pumpkin TV"	"HypixelAPI"	0	"&8Furniture
&8Halloween Cosmetic

&7This exclusive &6Halloween &7cosmetic
&7can be placed on your island or
&7traded.

&5&lEPIC&r"		"Item"	
"JUKEBOX"	"Jukebox"	"HypixelAPI"	12	"&f&lCOMMON&r"		"Item"	
"PUMPKIN_PIE"	"Pumpkin Pie"	"HypixelAPI"	9	"&f&lCOMMON&r"		"Item"	
"FISHING_GENERATOR_6"	"Fishing Minion VI"	"HypixelAPI"	0	"&7Place this minion and it will start
&7fishing. Requires water nearby.
&7Minions also work when you are
&7offline!

&7Time Between Actions: &a59s
&7Max Storage: &e768
&7Resources Generated: &b0

&9&lRARE&r"		"Item"	"[{""name"":""first"",""type"":""crafting"",""resultId"":""FISHING_GENERATOR_6"",""resultQuantity"":1,""crafting"":{""1"":{""itemId"":""ENCHANTED_RAW_FISH"",""quantity"":3},""2"":{""itemId"":""ENCHANTED_RAW_FISH"",""quantity"":3},""3"":{""itemId"":""ENCHANTED_RAW_FISH"",""quantity"":3},""4"":{""itemId"":""ENCHANTED_RAW_FISH"",""quantity"":3},""5"":{""itemId"":""FISHING_GENERATOR_5"",""quantity"":1},""6"":{""itemId"":""ENCHANTED_RAW_FISH"",""quantity"":3},""7"":{""itemId"":""ENCHANTED_RAW_FISH"",""quantity"":3},""8"":{""itemId"":""ENCHANTED_RAW_FISH"",""quantity"":3},""9"":{""itemId"":""ENCHANTED_RAW_FISH"",""quantity"":3}}}]"
"INFERNAL_HOLLOW_HELMET"	"Infernal Hollow Helmet"	"HypixelAPI"	0	"&7Health: &a+427
&7Defense: &a+134
&7Speed: &a+13
&7Intelligence: &a+328
&7Mending: &a+12
&7 &8[&8⚔&8] &8[&8⚔&8]

&8Tiered Bonus: Spirit (0/4)
&7Every &a3s&7, up to 5 nearby player's attacks
&7grant &c1&7 stack of &6⚶ Spirit&7. &8(Max 40 Stacks)
&7&8Lose 1 after 4s of not gaining a stack.
&7
&7&7Stacks can be used with a &6Hollow Wand&7 to cast
&7spells.

&7&8This item can be reforged!
&7&4❣ &cRequires &aCombat Skill 42&c.
&7&4❣ &cRequires Kuudra Infernal Tier Completion&c.
&6&lLEGENDARY HELMET&r"		"Helmet"	
"INFERNAL_FERVOR_HELMET"	"Infernal Fervor Helmet"	"HypixelAPI"	0	"&7Health: &a+454
&7Defense: &a+252
&7Intelligence: &a+38
&7True Defense: &a+12
&7 &8[&8⚔&8] &8[&8⚔&8]

&8Tiered Bonus: Fervor (0/4)
&7&7Every &a1.5s&7, attacking a mob grants &c1&7 stack of
&7&6҉ Fervor&7. &8Lose 1 stack after 4s of not gaining
&8a stack.
&7 
&6Ability: Ground Pound &e&lSNEAK&r
&7&7At &c10&7 stacks, sneak to reset your stacks and
&7perform &a2 &cGround Pounds&7 dealing damage to
&7mobs within &a10&7 blocks. &8(Damage scales with
&8your EHP).
&7 
&6Full Set Bonus: Intimidate &7(0/4)
&7Attacking a mob has a &c50%&7 chance to direct
&7aggro from 3 mobs to you.

&7&8This item can be reforged!
&7&4❣ &cRequires &aCombat Skill 42&c.
&7&4❣ &cRequires Kuudra Infernal Tier Completion&c.
&6&lLEGENDARY HELMET&r"		"Helmet"	
"PUNCHCARD_ARTIFACT"	"Punchcard Artifact"	"HypixelAPI"	0	"&7Rift Time: &a+30s

&6Ability: Punch in!  &e&lLEFT CLICK&r
&7Punch another player while this is in
&7your inventory to both regain &a+25ф
&aRift Time&7.
&7&8Usable once per player per rift visit
&8up to 20 players.

&5&lEPIC ACCESSORY&r"		"Accessory"	
"FLAWLESS_RUBY_GEM"	"Flawless Ruby Gemstone"	"HypixelAPI"	0	"&7&8Collection Item

&7A near perfect version of &cRuby&7.

&7&7Some say that when &eharnessed
&eproperly&7, it can give its owner extra
&7&c❤ Health&7.

&5&lEPIC GEMSTONE&r"		"Item"	"[{""name"":""second"",""type"":""crafting"",""resultId"":""FLAWLESS_RUBY_GEM"",""resultQuantity"":1,""crafting"":{""1"":{""itemId"":""FINE_RUBY_GEM"",""quantity"":16},""2"":{""itemId"":""FINE_RUBY_GEM"",""quantity"":16},""3"":{""itemId"":""FINE_RUBY_GEM"",""quantity"":16},""4"":{""itemId"":""FINE_RUBY_GEM"",""quantity"":16},""5"":{""itemId"":""FINE_RUBY_GEM"",""quantity"":16}}},{""name"":""first"",""type"":""crafting"",""resultId"":""FLAWLESS_RUBY_GEM"",""resultQuantity"":1,""crafting"":{""2"":{""itemId"":""FINE_RUBY_GEM"",""quantity"":16},""4"":{""itemId"":""FINE_RUBY_GEM"",""quantity"":16},""5"":{""itemId"":""FINE_RUBY_GEM"",""quantity"":16},""6"":{""itemId"":""FINE_RUBY_GEM"",""quantity"":16},""8"":{""itemId"":""FINE_RUBY_GEM"",""quantity"":16}}}]"
"RABBIT_GENERATOR_4"	"Rabbit Minion IV"	"HypixelAPI"	0	"&7Place this minion and it will start
&7generating and slaying Rabbits!
&7Minions also work when you are
&7offline!

&7Time Between Actions: &a24s
&7Max Storage: &e448
&7Resources Generated: &b0

&9&lRARE&r"		"Item"	"[{""name"":""first"",""type"":""crafting"",""resultId"":""RABBIT_GENERATOR_4"",""resultQuantity"":1,""crafting"":{""1"":{""itemId"":""RABBIT"",""quantity"":64},""2"":{""itemId"":""RABBIT"",""quantity"":64},""3"":{""itemId"":""RABBIT"",""quantity"":64},""4"":{""itemId"":""RABBIT"",""quantity"":64},""5"":{""itemId"":""RABBIT_GENERATOR_3"",""quantity"":1},""6"":{""itemId"":""RABBIT"",""quantity"":64},""7"":{""itemId"":""RABBIT"",""quantity"":64},""8"":{""itemId"":""RABBIT"",""quantity"":64},""9"":{""itemId"":""RABBIT"",""quantity"":64}}}]"
"MYSTERIOUS_PACKAGE"	"Mysterious Package"	"HypixelAPI"	0	"&7Correctly dispose of this item to
&7permanently gain &3+1☯ Fishing Wisdom
&3&7and &6250,000 Coins&7.

&7&7Bonuses may only be obtained once.

&7&8''Throw it back when they are''
&8''present. By he who is both false idol''
&8''and beacon of hope.''

&9&lRARE&r"		"Item"	
"FLAWED_AMBER_GEM"	"Flawed Amber Gemstone"	"HypixelAPI"	240	"&7&8Collection Item

&7A slightly better version of &6Amber&7,
&7but it could still use some work.

&7&7Some say that when &eharnessed
&eproperly&7, it can give its owner extra
&7&6⸕ Mining Speed&7.

&a&lUNCOMMON GEMSTONE&r"		"Item"	"[{""name"":""second"",""type"":""crafting"",""resultId"":""FLAWED_AMBER_GEM"",""resultQuantity"":1,""crafting"":{""1"":{""itemId"":""ROUGH_AMBER_GEM"",""quantity"":16},""2"":{""itemId"":""ROUGH_AMBER_GEM"",""quantity"":16},""3"":{""itemId"":""ROUGH_AMBER_GEM"",""quantity"":16},""4"":{""itemId"":""ROUGH_AMBER_GEM"",""quantity"":16},""5"":{""itemId"":""ROUGH_AMBER_GEM"",""quantity"":16}}},{""name"":""first"",""type"":""crafting"",""resultId"":""FLAWED_AMBER_GEM"",""resultQuantity"":1,""crafting"":{""2"":{""itemId"":""ROUGH_AMBER_GEM"",""quantity"":16},""4"":{""itemId"":""ROUGH_AMBER_GEM"",""quantity"":16},""5"":{""itemId"":""ROUGH_AMBER_GEM"",""quantity"":16},""6"":{""itemId"":""ROUGH_AMBER_GEM"",""quantity"":16},""8"":{""itemId"":""ROUGH_AMBER_GEM"",""quantity"":16}}}]"
"RABBIT_GENERATOR_7"	"Rabbit Minion VII"	"HypixelAPI"	0	"&7Place this minion and it will start
&7generating and slaying Rabbits!
&7Minions also work when you are
&7offline!

&7Time Between Actions: &a20s
&7Max Storage: &e576
&7Resources Generated: &b0

&9&lRARE&r"		"Item"	"[{""name"":""first"",""type"":""crafting"",""resultId"":""RABBIT_GENERATOR_7"",""resultQuantity"":1,""crafting"":{""1"":{""itemId"":""ENCHANTED_RABBIT"",""quantity"":8},""2"":{""itemId"":""ENCHANTED_RABBIT"",""quantity"":8},""3"":{""itemId"":""ENCHANTED_RABBIT"",""quantity"":8},""4"":{""itemId"":""ENCHANTED_RABBIT"",""quantity"":8},""5"":{""itemId"":""RABBIT_GENERATOR_6"",""quantity"":1},""6"":{""itemId"":""ENCHANTED_RABBIT"",""quantity"":8},""7"":{""itemId"":""ENCHANTED_RABBIT"",""quantity"":8},""8"":{""itemId"":""ENCHANTED_RABBIT"",""quantity"":8},""9"":{""itemId"":""ENCHANTED_RABBIT"",""quantity"":8}}}]"
"INK_SACK:2"	"Cactus Green"	"HypixelAPI"	4	"&f&lCOMMON&r"		"Item"	
"FLAWLESS_JADE_GEM"	"Flawless Jade Gemstone"	"HypixelAPI"	0	"&7&8Collection Item

&7A near perfect version of &aJade&7.

&7&7Some say that when &eharnessed
&eproperly&7, it can give its owner extra
&7&6☘ Mining Fortune&7.

&5&lEPIC GEMSTONE&r"		"Item"	"[{""name"":""first"",""type"":""crafting"",""resultId"":""FLAWLESS_JADE_GEM"",""resultQuantity"":1,""crafting"":{""2"":{""itemId"":""FINE_JADE_GEM"",""quantity"":16},""4"":{""itemId"":""FINE_JADE_GEM"",""quantity"":16},""5"":{""itemId"":""FINE_JADE_GEM"",""quantity"":16},""6"":{""itemId"":""FINE_JADE_GEM"",""quantity"":16},""8"":{""itemId"":""FINE_JADE_GEM"",""quantity"":16}}},{""name"":""second"",""type"":""crafting"",""resultId"":""FLAWLESS_JADE_GEM"",""resultQuantity"":1,""crafting"":{""1"":{""itemId"":""FINE_JADE_GEM"",""quantity"":16},""2"":{""itemId"":""FINE_JADE_GEM"",""quantity"":16},""3"":{""itemId"":""FINE_JADE_GEM"",""quantity"":16},""4"":{""itemId"":""FINE_JADE_GEM"",""quantity"":16},""5"":{""itemId"":""FINE_JADE_GEM"",""quantity"":16}}}]"
"LARGE_CANDY_SACK"	"Spooky Sack"	"HypixelAPI"	0	"&7Item pickups go directly into your
&7sacks.

&7&7Items: &aDark Candy&7, &aEctoplasm&7, &aGreen Candy&7, &aPumpkin
&aGuts&7, &aPurple Candy&7, &aSpooky Shard&7, &aWerewolf Skin

&7Capacity: &e20,160 per item
&8Sacks sum their capacity.

&eRight Click to open sack!

&5&lEPIC&r"		"Item Sack"	"[{""name"":""first"",""type"":""crafting"",""resultId"":""LARGE_CANDY_SACK"",""resultQuantity"":1,""crafting"":{""1"":{""itemId"":""PUMPKIN_GUTS"",""quantity"":4},""2"":{""itemId"":""PUMPKIN_GUTS"",""quantity"":4},""3"":{""itemId"":""PUMPKIN_GUTS"",""quantity"":4},""4"":{""itemId"":""PUMPKIN_GUTS"",""quantity"":4},""5"":{""itemId"":""TRICK_OR_TREAT_BAG"",""quantity"":1},""6"":{""itemId"":""PUMPKIN_GUTS"",""quantity"":4},""7"":{""itemId"":""PUMPKIN_GUTS"",""quantity"":4},""8"":{""itemId"":""PUMPKIN_GUTS"",""quantity"":4},""9"":{""itemId"":""PUMPKIN_GUTS"",""quantity"":4}}}]"
"SADDLE"	"Saddle"	"HypixelAPI"	5	"&a&lUNCOMMON&r"		"Item"	
"MUSEUM_TRAVEL_SCROLL"	"Travel Scroll To Museum"	"HypixelAPI"	0	"&7Consume this item to add its
&7destination to your Fast Travel
&7options.

&7Island: &aSkyBlock Hub
&7Teleport: &eMuseum

&9&lRARE TRAVEL SCROLL&r"		"Travel Scroll"	"[{""name"":""first"",""type"":""crafting"",""resultId"":""MUSEUM_TRAVEL_SCROLL"",""resultQuantity"":1,""crafting"":{""1"":{""itemId"":""ENCHANTED_BONE"",""quantity"":16},""2"":{""itemId"":""ENCHANTED_BONE"",""quantity"":16},""3"":{""itemId"":""ENCHANTED_BONE"",""quantity"":16},""4"":{""itemId"":""ENCHANTED_BONE"",""quantity"":16},""5"":{""itemId"":""ENCHANTED_ENDER_PEARL"",""quantity"":16},""6"":{""itemId"":""ENCHANTED_BONE"",""quantity"":16},""7"":{""itemId"":""ENCHANTED_BONE"",""quantity"":16},""8"":{""itemId"":""ENCHANTED_BONE"",""quantity"":16},""9"":{""itemId"":""ENCHANTED_BONE"",""quantity"":16}}}]"
"MUTED_BARK"	"Muted Bark"	"HypixelAPI"	0	"&7No longer barking.

&a&lUNCOMMON&r"		"Rift Item"	
"NETHER_WART_POUCH"	"Nether Wart Pouch"	"HypixelAPI"	0	"
&6Ability: Nether Wart Storage  &e&lLEFT CLICK&r
&7Place nether wart in the pouch.

&6Ability: Alchemist's Bliss  &e&lRIGHT CLICK&r
&7Automatically plant nether wart on a
&7row of soul sand.

&9&lRARE&r"		"Item"	
"RAYGUN"	"Raygun"	"HypixelAPI"	0	"&7Damage: &c+99,999,999

&9Power L
&7Increases bow damage by &a65%&7.

&7&8This item can be reforged!
&8&l* &r&8Soulbound &8&l*&r
&4&lADMIN BOW&r"		"Admin Items"	
"RARE_KUUDRA_CHUNK"	"Meaty Kuudra Chunk"	"HypixelAPI"	0	"&7A chunk of Kuudra's enchanted
&7flesh, capable of upgrading your
&7&cKuudra Pet&7 to &9Rare&7 rarity!

&7&eRight-click on your Kuudra Pet to
&eapply this upgrade!

&8&l* &r&8Soulbound &8&l*&r
&9&lRARE&r"		"Item"	
"JUDGEMENT_CORE"	"Judgement Core"	"HypixelAPI"	0	"&eRight-click to view recipes!

&6&lLEGENDARY&r"		"Item"	
"FLAMEBREAKER_CHESTPLATE"	"Ember Ash Chestplate"	"HypixelAPI"	0	"&7Mining Speed: &a+15
&7Mining Fortune: &a+5

&7&7An old charred shadow of the real
&7thing leaving behind streaks of coal
&7on the wearer from its shoddy
&7construction.

&7&8This item can be reforged!
&7&4❣ &cRequires &aHard Stone Collection V&c.
&a&lUNCOMMON CHESTPLATE&r"		"Chestplate"	
"FLAMEBREAKER_LEGGINGS"	"Ember Ash Leggings"	"HypixelAPI"	0	"&7Mining Speed: &a+15
&7Mining Fortune: &a+5

&7&7An old charred shadow of the real
&7thing leaving behind streaks of coal
&7on the wearer from its shoddy
&7construction.

&7&8This item can be reforged!
&7&4❣ &cRequires &aHard Stone Collection V&c.
&a&lUNCOMMON LEGGINGS&r"		"Leggings"	
"LAPIS_BLOCK"	"Lapis Lazuli Block"	"HypixelAPI"	9	"&f&lCOMMON ORE&r"		"Item"	
"RUNE_SUPER_PUMPKIN_2"	"◆ Super Pumpkin Rune II"	"HypixelWiki"	0	"&8Requires level 0
&8Chestplates

&7YEAH BABY? GIANT PUMPKIN?
&7WOOOOOOO!!! Obtained from the Fall 2024
&7Cosmetic Bundle.

&7Apply this rune to chestplates or
&7fuse two together at the Runic
&7Pedestal!

&6&l LEGENDARY COSMETIC&r"		"Cosmetic"	
"PET_SKIN_TARANTULA_GREENBOTTLE"	"Greenbottle Tarantula Skin"	"HypixelWiki"	0	"&8Consumed on use

&7&7Pet skins change the look and
&7particle trail of your pet but only
&7one skin can be active at a time!

&7&7This skin can only be applied to
&7Tarantula pets.

&7&eRight-click on your summoned pet to
&eapply this skin!

&5&lEPIC COSMETIC&r"		"Cosmetic"	
"LAMP_GRAY"	"Gray Lamp"	"HypixelAPI"	500	"&7Decorate your island with this
&7eco-friendly lamp!

&f&lCOMMON&r"		"Cosmetic"	
"RAMPART_CHESTPLATE"	"Rampart Chestplate"	"HypixelAPI"	1000	"&7Health: &a+175
&7Defense: &a+60
&7Intelligence: &a+5

&7Grants &c+50❤ Health&7, &c+20❁ Strength&7,
&7and &9+15☠ Crit Damage &7while on the
&7&cCrimson Isle&7.

&7&8This item can be reforged!
&7&4❣ &cRequires &aCombat Skill 22&c.
&8&l* &r&8Co-op Soulbound &8&l*&r
&9&lRARE CHESTPLATE&r"		"Chestplate"	
"FLAMES"	"Flames"	"HypixelAPI"	200	"&7&7''Some say that the same substance''
&7''can be found in the abdomen of''
&7''Dragons, allowing them to breathe''
&7''fire. Cinderbats are much cuter''
&7''though.''

&eRight-click to view recipes!

&9&lRARE&r"		"Item"	
"LADY_BUG_PERSONALITY"	"Lady Bug Minion Skin"	"HypixelAPI"	0	"&7&7This Minion skin changes your
&7minion's appearance to a &eLady Bug&7.

&7&7You can place this item in any minion
&7of your choice!

&f&lCOMMON COSMETIC&r"		"Cosmetic"	
"NETHER_WARTS_GENERATOR_8"	"Nether Wart Minion VIII"	"HypixelAPI"	0	"&7Place this minion and it will start
&7generating and harvesting nether
&7warts. Requires soul sand nearby so
&7nether warts can be planted. Minions
&7also work when you are offline!

&7Time Between Actions: &a41s
&7Max Storage: &e768
&7Resources Generated: &b0

&9&lRARE&r"		"Item"	"[{""name"":""first"",""type"":""crafting"",""resultId"":""NETHER_WARTS_GENERATOR_8"",""resultQuantity"":1,""crafting"":{""1"":{""itemId"":""ENCHANTED_NETHER_STALK"",""quantity"":8},""2"":{""itemId"":""ENCHANTED_NETHER_STALK"",""quantity"":8},""3"":{""itemId"":""ENCHANTED_NETHER_STALK"",""quantity"":8},""4"":{""itemId"":""ENCHANTED_NETHER_STALK"",""quantity"":8},""5"":{""itemId"":""NETHER_WARTS_GENERATOR_7"",""quantity"":1},""6"":{""itemId"":""ENCHANTED_NETHER_STALK"",""quantity"":8},""7"":{""itemId"":""ENCHANTED_NETHER_STALK"",""quantity"":8},""8"":{""itemId"":""ENCHANTED_NETHER_STALK"",""quantity"":8},""9"":{""itemId"":""ENCHANTED_NETHER_STALK"",""quantity"":8}}}]"
"FLAWLESS_OPAL_GEM"	"Flawless Opal Gemstone"	"HypixelAPI"	0	"&7&8Collection Item

&7A near perfect version of &fOpal&7.

&7&7Some say that when &eharnessed
&eproperly&7, it can give its owner extra
&7&f❂ True Defense&7.

&5&lEPIC GEMSTONE&r"		"Item"	"[{""name"":""first"",""type"":""crafting"",""resultId"":""FLAWLESS_OPAL_GEM"",""resultQuantity"":1,""crafting"":{""2"":{""itemId"":""FINE_OPAL_GEM"",""quantity"":16},""4"":{""itemId"":""FINE_OPAL_GEM"",""quantity"":16},""5"":{""itemId"":""FINE_OPAL_GEM"",""quantity"":16},""6"":{""itemId"":""FINE_OPAL_GEM"",""quantity"":16},""8"":{""itemId"":""FINE_OPAL_GEM"",""quantity"":16}}},{""name"":""second"",""type"":""crafting"",""resultId"":""FLAWLESS_OPAL_GEM"",""resultQuantity"":1,""crafting"":{""1"":{""itemId"":""FINE_OPAL_GEM"",""quantity"":16},""2"":{""itemId"":""FINE_OPAL_GEM"",""quantity"":16},""3"":{""itemId"":""FINE_OPAL_GEM"",""quantity"":16},""4"":{""itemId"":""FINE_OPAL_GEM"",""quantity"":16},""5"":{""itemId"":""FINE_OPAL_GEM"",""quantity"":16}}}]"
"FLAWED_OPAL_GEM"	"Flawed Opal Gemstone"	"HypixelAPI"	240	"&7&8Collection Item

&7A slightly better version of &fOpal&7, but
&7it could still use some work.

&7&7Some say that when &eharnessed
&eproperly&7, it can give its owner extra
&7&f❂ True Defense&7.

&a&lUNCOMMON GEMSTONE&r"		"Item"	"[{""name"":""second"",""type"":""crafting"",""resultId"":""FLAWED_OPAL_GEM"",""resultQuantity"":1,""crafting"":{""1"":{""itemId"":""ROUGH_OPAL_GEM"",""quantity"":16},""2"":{""itemId"":""ROUGH_OPAL_GEM"",""quantity"":16},""3"":{""itemId"":""ROUGH_OPAL_GEM"",""quantity"":16},""4"":{""itemId"":""ROUGH_OPAL_GEM"",""quantity"":16},""5"":{""itemId"":""ROUGH_OPAL_GEM"",""quantity"":16}}},{""name"":""first"",""type"":""crafting"",""resultId"":""FLAWED_OPAL_GEM"",""resultQuantity"":1,""crafting"":{""2"":{""itemId"":""ROUGH_OPAL_GEM"",""quantity"":16},""4"":{""itemId"":""ROUGH_OPAL_GEM"",""quantity"":16},""5"":{""itemId"":""ROUGH_OPAL_GEM"",""quantity"":16},""6"":{""itemId"":""ROUGH_OPAL_GEM"",""quantity"":16},""8"":{""itemId"":""ROUGH_OPAL_GEM"",""quantity"":16}}}]"
